season,model week,location,target,type,entry,score,competition_week
2018/2019,MW46,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-1.142173811387132,5
2018/2019,MW47,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-0.6606900796688895,6
2018/2019,MW48,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-0.7329692247289584,7
2018/2019,MW49,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-0.7392481006534313,8
2018/2019,MW50,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-0.7204934175803098,9
2018/2019,MW51,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-0.9605006138811772,10
2018/2019,MW52,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-1.1253374532275269,11
2018/2019,MW53,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-1.0368610318931868,12
2018/2019,MW54,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-1.1327913158113696,13
2018/2019,MW55,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-0.4769520585890462,14
2018/2019,MW56,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-0.4628002716391825,15
2018/2019,MW57,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-0.5276799757355128,16
2018/2019,MW58,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-0.5906270757814149,17
2018/2019,MW59,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-0.743018640987325,18
2018/2019,MW60,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-0.2536422393493712,19
2018/2019,MW61,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-0.9503866981889076,20
2018/2019,MW62,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-1.8762688518561497,21
2018/2019,MW63,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-0.5481647041241806,22
2018/2019,MW64,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-0.4669072289960722,23
2018/2019,MW65,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-0.3081502261594021,24
2018/2019,MW66,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-0.3193004263140373,25
2018/2019,MW67,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-0.15700131356750505,26
2018/2019,MW68,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-0.3204902923773308,27
2018/2019,MW69,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-0.16770543601848784,28
2018/2019,MW70,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-1.0229660359838133,29
2018/2019,MW46,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-0.3700489033929515,5
2018/2019,MW47,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-0.7630243486920694,6
2018/2019,MW48,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-0.4669233179486595,7
2018/2019,MW49,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-0.3605939357974393,8
2018/2019,MW50,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-0.3505695290093895,9
2018/2019,MW51,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-1.1492978334225343,10
2018/2019,MW52,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-1.4616392766769288,11
2018/2019,MW53,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-1.2345285368906334,12
2018/2019,MW54,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-0.7156631235120705,13
2018/2019,MW55,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-0.3383146040649032,14
2018/2019,MW56,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-0.3891033701631044,15
2018/2019,MW57,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-0.569512015635271,16
2018/2019,MW58,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-0.8837784149962854,17
2018/2019,MW59,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-0.5594162415120606,18
2018/2019,MW60,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-0.41424382172951874,19
2018/2019,MW61,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-2.3767676501824093,20
2018/2019,MW62,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-0.4002504678180518,21
2018/2019,MW63,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-0.4049926761850195,22
2018/2019,MW64,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-0.1453155697340622,23
2018/2019,MW65,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-0.3066680316560015,24
2018/2019,MW66,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-0.624466679207187,25
2018/2019,MW67,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-0.24473286942419084,26
2018/2019,MW68,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-0.16130281632207552,27
2018/2019,MW69,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-0.14413855118375712,28
2018/2019,MW70,HHS Region 3,2 wk ahead,Bin,Delphi-Epicast2,-0.15233502330285476,29
2018/2019,MW43,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-0.25006352420324596,2
2018/2019,MW44,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-0.2546171305567293,3
2018/2019,MW45,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-0.25250353971418676,4
2018/2019,MW46,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-0.3155689561255157,5
2018/2019,MW47,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-0.81754883683021,6
2018/2019,MW48,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-0.6053653218374051,7
2018/2019,MW49,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-0.7990253562434457,8
2018/2019,MW50,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-1.131274755253262,9
2018/2019,MW51,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-1.0818731990561483,10
2018/2019,MW52,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-1.9795347790098123,11
2018/2019,MW53,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-1.0007190203324332,12
2018/2019,MW54,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-2.4121955691761685,13
2018/2019,MW55,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-3.995235069437602,14
2018/2019,MW56,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-2.7113002392237986,15
2018/2019,MW57,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-2.7113002392237986,16
2018/2019,MW58,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-0.8023994097411533,17
2018/2019,MW59,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-0.3263675099599251,18
2018/2019,MW60,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-0.29292033131491313,19
2018/2019,MW61,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-0.4754979095502718,20
2018/2019,MW62,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-0.34918566922810246,21
2018/2019,MW63,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-0.24918705471419972,22
2018/2019,MW64,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-0.24327942524705728,23
2018/2019,MW65,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-0.20749577207450215,24
2018/2019,MW66,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-0.14607534166581046,25
2018/2019,MW67,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-0.16370137454674002,26
2018/2019,MW68,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-0.16930802096114902,27
2018/2019,MW69,HHS Region 4,2 wk ahead,Bin,Delphi-Epicast2,-0.17574969505430563,28
2018/2019,MW47,HHS Region 5,2 wk ahead,Bin,Delphi-Epicast2,-0.45637868126335557,6
2018/2019,MW48,HHS Region 5,2 wk ahead,Bin,Delphi-Epicast2,-0.5200931415834894,7
2018/2019,MW49,HHS Region 5,2 wk ahead,Bin,Delphi-Epicast2,-0.4887294533199894,8
2018/2019,MW50,HHS Region 5,2 wk ahead,Bin,Delphi-Epicast2,-1.0463651409003867,9
2018/2019,MW51,HHS Region 5,2 wk ahead,Bin,Delphi-Epicast2,-0.8286014220830039,10
2018/2019,MW52,HHS Region 5,2 wk ahead,Bin,Delphi-Epicast2,-1.894662702584227,11
2018/2019,MW53,HHS Region 5,2 wk ahead,Bin,Delphi-Epicast2,-1.0607268118186683,12
2018/2019,MW54,HHS Region 5,2 wk ahead,Bin,Delphi-Epicast2,-0.3062752137590684,13
2018/2019,MW55,HHS Region 5,2 wk ahead,Bin,Delphi-Epicast2,-0.26257264130496233,14
2018/2019,MW56,HHS Region 5,2 wk ahead,Bin,Delphi-Epicast2,-1.3759416960573256,15
2018/2019,MW57,HHS Region 5,2 wk ahead,Bin,Delphi-Epicast2,-0.8910913501826113,16
2018/2019,MW58,HHS Region 5,2 wk ahead,Bin,Delphi-Epicast2,-0.7607022006610556,17
2018/2019,MW59,HHS Region 5,2 wk ahead,Bin,Delphi-Epicast2,-1.0492910114796246,18
2018/2019,MW60,HHS Region 5,2 wk ahead,Bin,Delphi-Epicast2,-1.0121145384985881,19
2018/2019,MW61,HHS Region 5,2 wk ahead,Bin,Delphi-Epicast2,-1.9510549157924675,20
2018/2019,MW62,HHS Region 5,2 wk ahead,Bin,Delphi-Epicast2,-1.0725757755959304,21
2018/2019,MW63,HHS Region 5,2 wk ahead,Bin,Delphi-Epicast2,-0.8808666815236234,22
2018/2019,MW64,HHS Region 5,2 wk ahead,Bin,Delphi-Epicast2,-0.8391959195606187,23
2018/2019,MW65,HHS Region 5,2 wk ahead,Bin,Delphi-Epicast2,-0.201802176094223,24
2018/2019,MW66,HHS Region 5,2 wk ahead,Bin,Delphi-Epicast2,-0.1307947767628132,25
2018/2019,MW67,HHS Region 5,2 wk ahead,Bin,Delphi-Epicast2,-0.1279473185277115,26
2018/2019,MW68,HHS Region 5,2 wk ahead,Bin,Delphi-Epicast2,-0.1278737064142352,27
2018/2019,MW69,HHS Region 5,2 wk ahead,Bin,Delphi-Epicast2,-0.1295342855642712,28
2018/2019,MW70,HHS Region 5,2 wk ahead,Bin,Delphi-Epicast2,-0.12797204444950216,29
2018/2019,MW47,HHS Region 6,2 wk ahead,Bin,Delphi-Epicast2,-1.7571342226885382,6
2018/2019,MW48,HHS Region 6,2 wk ahead,Bin,Delphi-Epicast2,-1.2178221515856626,7
2018/2019,MW49,HHS Region 6,2 wk ahead,Bin,Delphi-Epicast2,-1.2228335873392187,8
2018/2019,MW50,HHS Region 6,2 wk ahead,Bin,Delphi-Epicast2,-2.000715954957618,9
2018/2019,MW51,HHS Region 6,2 wk ahead,Bin,Delphi-Epicast2,-1.226617586135222,10
2018/2019,MW52,HHS Region 6,2 wk ahead,Bin,Delphi-Epicast2,-2.381750070551406,11
2018/2019,MW53,HHS Region 6,2 wk ahead,Bin,Delphi-Epicast2,-1.1824196649316976,12
2018/2019,MW54,HHS Region 6,2 wk ahead,Bin,Delphi-Epicast2,-4.044783971319046,13
2018/2019,MW55,HHS Region 6,2 wk ahead,Bin,Delphi-Epicast2,-3.4514519680135796,14
2018/2019,MW56,HHS Region 6,2 wk ahead,Bin,Delphi-Epicast2,-2.7894818753103103,15
2018/2019,MW57,HHS Region 6,2 wk ahead,Bin,Delphi-Epicast2,-3.1452431009129294,16
2018/2019,MW58,HHS Region 6,2 wk ahead,Bin,Delphi-Epicast2,-1.741114318483739,17
2018/2019,MW59,HHS Region 6,2 wk ahead,Bin,Delphi-Epicast2,-1.5083184258863183,18
2018/2019,MW60,HHS Region 6,2 wk ahead,Bin,Delphi-Epicast2,-1.8310476768210753,19
2018/2019,MW61,HHS Region 6,2 wk ahead,Bin,Delphi-Epicast2,-0.8036221746796952,20
2018/2019,MW62,HHS Region 6,2 wk ahead,Bin,Delphi-Epicast2,-1.0124363801093512,21
2018/2019,MW63,HHS Region 6,2 wk ahead,Bin,Delphi-Epicast2,-1.6078122652403148,22
2018/2019,MW64,HHS Region 6,2 wk ahead,Bin,Delphi-Epicast2,-0.52997054791415,23
2018/2019,MW65,HHS Region 6,2 wk ahead,Bin,Delphi-Epicast2,-0.4117446405578147,24
2018/2019,MW66,HHS Region 6,2 wk ahead,Bin,Delphi-Epicast2,-0.19053501312686003,25
2018/2019,MW67,HHS Region 6,2 wk ahead,Bin,Delphi-Epicast2,-0.21368271981555426,26
2018/2019,MW68,HHS Region 6,2 wk ahead,Bin,Delphi-Epicast2,-0.16030331637049874,27
2018/2019,MW69,HHS Region 6,2 wk ahead,Bin,Delphi-Epicast2,-0.21398699062036292,28
2018/2019,MW46,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-0.3741572268855339,5
2018/2019,MW47,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-0.8376599754438805,6
2018/2019,MW48,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-0.6745337657793589,7
2018/2019,MW49,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-0.39363824828650085,8
2018/2019,MW50,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-1.2279608490546385,9
2018/2019,MW51,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-0.9509603803481608,10
2018/2019,MW52,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-2.5465795813711454,11
2018/2019,MW53,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-1.1068812752984503,12
2018/2019,MW54,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-0.5236395789126375,13
2018/2019,MW55,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-0.5884121188884519,14
2018/2019,MW56,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-0.7508817342137954,15
2018/2019,MW57,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-0.6984249368776192,16
2018/2019,MW58,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-2.209027997698328,17
2018/2019,MW59,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-1.1012512578862064,18
2018/2019,MW60,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-1.2316562687844494,19
2018/2019,MW61,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-4.478759526197387,20
2018/2019,MW62,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-1.1687853616424102,21
2018/2019,MW63,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-1.666480115992117,22
2018/2019,MW64,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-1.143258871746891,23
2018/2019,MW65,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-1.175341043578246,24
2018/2019,MW66,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-0.5606265783522948,25
2018/2019,MW67,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-0.19622890237775656,26
2018/2019,MW68,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-0.12913617774805433,27
2018/2019,MW69,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-0.13431001438529516,28
2018/2019,MW70,HHS Region 7,2 wk ahead,Bin,Delphi-Epicast2,-0.13051357012317788,29
2018/2019,MW42,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-0.4733588307372886,1
2018/2019,MW43,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-0.32446940717569445,2
2018/2019,MW44,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-0.35318325739150913,3
2018/2019,MW45,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-0.4967235793387636,4
2018/2019,MW46,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-0.3197973261616379,5
2018/2019,MW47,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-0.49037022737722574,6
2018/2019,MW48,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-0.7215760606166612,7
2018/2019,MW49,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-1.7190925915781115,8
2018/2019,MW50,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-2.398096877316021,9
2018/2019,MW51,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-1.2021864398585769,10
2018/2019,MW52,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-2.041915925457855,11
2018/2019,MW53,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-1.0020866926465644,12
2018/2019,MW54,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-0.6324327734493892,13
2018/2019,MW55,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-1.8643032200659435,14
2018/2019,MW56,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-2.3581348212106064,15
2018/2019,MW57,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-4.113961022591659,16
2018/2019,MW58,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-1.6023375754634077,17
2018/2019,MW59,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-1.0838085619191824,18
2018/2019,MW60,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-1.1304244533872148,19
2018/2019,MW61,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-1.5242162619606914,20
2018/2019,MW62,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-1.815839284952518,21
2018/2019,MW63,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-1.2759173802259616,22
2018/2019,MW64,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-0.5532210011898087,23
2018/2019,MW65,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-0.5273553739501184,24
2018/2019,MW66,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-0.39254960375597514,25
2018/2019,MW67,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-0.4263522840871977,26
2018/2019,MW68,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-0.5303879460377356,27
2018/2019,MW69,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-0.6373579272593294,28
2018/2019,MW70,HHS Region 8,2 wk ahead,Bin,Delphi-Epicast2,-0.45397254491252526,29
2018/2019,MW44,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-0.3182693975472818,3
2018/2019,MW45,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-0.5299441425535785,4
2018/2019,MW46,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-0.663744325135485,5
2018/2019,MW47,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-0.6779577333439893,6
2018/2019,MW48,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-0.7035584901202538,7
2018/2019,MW49,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-0.8150551867623959,8
2018/2019,MW50,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-1.4546067668180391,9
2018/2019,MW51,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-0.9833710659912096,10
2018/2019,MW52,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-0.8907906168188235,11
2018/2019,MW53,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-1.0131438576562422,12
2018/2019,MW54,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-0.7774878587533328,13
2018/2019,MW55,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-0.6150137890308023,14
2018/2019,MW56,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-0.3509324003978753,15
2018/2019,MW57,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-0.7059191573023704,16
2018/2019,MW58,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-0.4943630840584636,17
2018/2019,MW59,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-0.3712982393317447,18
2018/2019,MW60,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-0.45648474370046377,19
2018/2019,MW61,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-0.3343272304438478,20
2018/2019,MW62,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-1.3648533126538664,21
2018/2019,MW63,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-0.2370684578942593,22
2018/2019,MW64,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-0.367058880024809,23
2018/2019,MW65,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-0.23899608178828616,24
2018/2019,MW66,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-0.13440022131435117,25
2018/2019,MW67,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-0.21207150285921322,26
2018/2019,MW68,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-0.2507580832123848,27
2018/2019,MW69,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-0.1337068231547657,28
2018/2019,MW70,HHS Region 9,2 wk ahead,Bin,Delphi-Epicast2,-0.33658847202590325,29
2018/2019,MW46,HHS Region 10,2 wk ahead,Bin,Delphi-Epicast2,-0.40313600166372854,5
2018/2019,MW47,HHS Region 10,2 wk ahead,Bin,Delphi-Epicast2,-0.4552446193547054,6
2018/2019,MW48,HHS Region 10,2 wk ahead,Bin,Delphi-Epicast2,-0.3937393858623201,7
2018/2019,MW49,HHS Region 10,2 wk ahead,Bin,Delphi-Epicast2,-0.39835260923812854,8
2018/2019,MW50,HHS Region 10,2 wk ahead,Bin,Delphi-Epicast2,-0.6327243963692368,9
2018/2019,MW51,HHS Region 10,2 wk ahead,Bin,Delphi-Epicast2,-0.53823777196743,10
2018/2019,MW52,HHS Region 10,2 wk ahead,Bin,Delphi-Epicast2,-0.6911269688350378,11
2018/2019,MW53,HHS Region 10,2 wk ahead,Bin,Delphi-Epicast2,-0.5637381474037129,12
2018/2019,MW54,HHS Region 10,2 wk ahead,Bin,Delphi-Epicast2,-0.3173841595783688,13
2018/2019,MW55,HHS Region 10,2 wk ahead,Bin,Delphi-Epicast2,-0.5404705125669956,14
2018/2019,MW56,HHS Region 10,2 wk ahead,Bin,Delphi-Epicast2,-0.45452008857968496,15
2018/2019,MW57,HHS Region 10,2 wk ahead,Bin,Delphi-Epicast2,-1.3479366391934513,16
2018/2019,MW58,HHS Region 10,2 wk ahead,Bin,Delphi-Epicast2,-1.4755443336403393,17
2018/2019,MW59,HHS Region 10,2 wk ahead,Bin,Delphi-Epicast2,-0.4707302030797283,18
2018/2019,MW60,HHS Region 10,2 wk ahead,Bin,Delphi-Epicast2,-1.297373359772557,19
2018/2019,MW61,HHS Region 10,2 wk ahead,Bin,Delphi-Epicast2,-4.171556870628753,20
2018/2019,MW62,HHS Region 10,2 wk ahead,Bin,Delphi-Epicast2,-1.1044430026645462,21
2018/2019,MW63,HHS Region 10,2 wk ahead,Bin,Delphi-Epicast2,-1.6870478349683478,22
2018/2019,MW64,HHS Region 10,2 wk ahead,Bin,Delphi-Epicast2,-2.470095228824692,23
2018/2019,MW65,HHS Region 10,2 wk ahead,Bin,Delphi-Epicast2,-1.169609578692897,24
2018/2019,MW66,HHS Region 10,2 wk ahead,Bin,Delphi-Epicast2,-0.19760065126051024,25
2018/2019,MW67,HHS Region 10,2 wk ahead,Bin,Delphi-Epicast2,-0.1295713331973714,26
2018/2019,MW68,HHS Region 10,2 wk ahead,Bin,Delphi-Epicast2,-0.1285849174861907,27
2018/2019,MW69,HHS Region 10,2 wk ahead,Bin,Delphi-Epicast2,-0.12832646906201045,28
2018/2019,MW45,US National,3 wk ahead,Bin,Delphi-Epicast2,-0.4714225786253653,4
2018/2019,MW46,US National,3 wk ahead,Bin,Delphi-Epicast2,-0.5149981023451493,5
2018/2019,MW47,US National,3 wk ahead,Bin,Delphi-Epicast2,-1.0134207355814315,6
2018/2019,MW48,US National,3 wk ahead,Bin,Delphi-Epicast2,-0.9637058523130928,7
2018/2019,MW49,US National,3 wk ahead,Bin,Delphi-Epicast2,-1.2383851189656456,8
2018/2019,MW50,US National,3 wk ahead,Bin,Delphi-Epicast2,-0.6311647126634058,9
2018/2019,MW51,US National,3 wk ahead,Bin,Delphi-Epicast2,-1.2575304538687488,10
2018/2019,MW52,US National,3 wk ahead,Bin,Delphi-Epicast2,-1.3802271612348216,11
2018/2019,MW53,US National,3 wk ahead,Bin,Delphi-Epicast2,-1.0864724045383263,12
2018/2019,MW54,US National,3 wk ahead,Bin,Delphi-Epicast2,-1.4186266278502335,13
2018/2019,MW55,US National,3 wk ahead,Bin,Delphi-Epicast2,-1.7804383244906201,14
2018/2019,MW56,US National,3 wk ahead,Bin,Delphi-Epicast2,-1.4588231036166501,15
2018/2019,MW57,US National,3 wk ahead,Bin,Delphi-Epicast2,-1.225489104576935,16
2018/2019,MW58,US National,3 wk ahead,Bin,Delphi-Epicast2,-2.1322695009993433,17
2018/2019,MW59,US National,3 wk ahead,Bin,Delphi-Epicast2,-1.484875480200922,18
2018/2019,MW60,US National,3 wk ahead,Bin,Delphi-Epicast2,-2.434630825683321,19
2018/2019,MW61,US National,3 wk ahead,Bin,Delphi-Epicast2,-1.2656660405662652,20
2018/2019,MW62,US National,3 wk ahead,Bin,Delphi-Epicast2,-0.5273149373673326,21
2018/2019,MW63,US National,3 wk ahead,Bin,Delphi-Epicast2,-0.6659153378201037,22
2018/2019,MW64,US National,3 wk ahead,Bin,Delphi-Epicast2,-0.357400105751693,23
2018/2019,MW65,US National,3 wk ahead,Bin,Delphi-Epicast2,-0.19506526000874438,24
2018/2019,MW66,US National,3 wk ahead,Bin,Delphi-Epicast2,-0.14270288634597336,25
2018/2019,MW67,US National,3 wk ahead,Bin,Delphi-Epicast2,-0.13373201518723637,26
2018/2019,MW68,US National,3 wk ahead,Bin,Delphi-Epicast2,-0.128049009530819,27
2018/2019,MW69,US National,3 wk ahead,Bin,Delphi-Epicast2,-0.13342123754895843,28
2018/2019,MW70,US National,3 wk ahead,Bin,Delphi-Epicast2,-0.12784536017720988,29
2018/2019,MW45,HHS Region 1,3 wk ahead,Bin,Delphi-Epicast2,-0.24128210459213317,4
2018/2019,MW46,HHS Region 1,3 wk ahead,Bin,Delphi-Epicast2,-0.5565050001444344,5
2018/2019,MW47,HHS Region 1,3 wk ahead,Bin,Delphi-Epicast2,-0.4306978197161707,6
2018/2019,MW48,HHS Region 1,3 wk ahead,Bin,Delphi-Epicast2,-0.5259591414163745,7
2018/2019,MW49,HHS Region 1,3 wk ahead,Bin,Delphi-Epicast2,-0.8079715390557546,8
2018/2019,MW50,HHS Region 1,3 wk ahead,Bin,Delphi-Epicast2,-0.6089809956922052,9
2018/2019,MW51,HHS Region 1,3 wk ahead,Bin,Delphi-Epicast2,-0.9326756656410525,10
2018/2019,MW52,HHS Region 1,3 wk ahead,Bin,Delphi-Epicast2,-0.8868558092952367,11
2018/2019,MW53,HHS Region 1,3 wk ahead,Bin,Delphi-Epicast2,-0.9893367964708305,12
2018/2019,MW54,HHS Region 1,3 wk ahead,Bin,Delphi-Epicast2,-0.9001676176619721,13
2018/2019,MW55,HHS Region 1,3 wk ahead,Bin,Delphi-Epicast2,-0.9377860635331493,14
