season,model week,location,target,type,entry,score,competition_week
2018/2019,MW60,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-1.4251829505667308,19
2018/2019,MW61,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-0.8361728729898187,20
2018/2019,MW62,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-0.5874985649648921,21
2018/2019,MW63,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-0.46673158056203407,22
2018/2019,MW64,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-0.5879039952469697,23
2018/2019,MW65,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-1.0201537526224431,24
2018/2019,MW66,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-0.8069412156956909,25
2018/2019,MW67,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-0.5010812937003093,26
2018/2019,MW68,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-0.43607077192019095,27
2018/2019,MW69,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-0.2641037051477431,28
2018/2019,MW70,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-0.10979038658672412,29
2018/2019,MW43,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-0.26009288381407586,2
2018/2019,MW44,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-0.4084398268935273,3
2018/2019,MW45,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-0.5260628872349606,4
2018/2019,MW46,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-0.7931637758951403,5
2018/2019,MW47,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-1.2636258984890558,6
2018/2019,MW48,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-1.164472335326132,7
2018/2019,MW49,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-1.4556823296745411,8
2018/2019,MW50,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-1.2446792475542745,9
2018/2019,MW51,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-0.8937102191597767,10
2018/2019,MW52,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-0.9980482563703499,11
2018/2019,MW53,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-1.7031669649655146,12
2018/2019,MW54,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-2.889992006219611,13
2018/2019,MW55,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-3.2700524947461953,14
2018/2019,MW56,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-2.0848580789850795,15
2018/2019,MW57,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-1.5742414347596396,16
2018/2019,MW58,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-1.0929305304420878,17
2018/2019,MW59,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-0.8769968308900782,18
2018/2019,MW60,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-0.8492000573842099,19
2018/2019,MW61,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-0.9321645844748083,20
2018/2019,MW62,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-0.6864033024778353,21
2018/2019,MW63,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-0.3233675681827593,22
2018/2019,MW64,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-0.27767765178783443,23
2018/2019,MW65,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-0.1626668545168779,24
2018/2019,MW66,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-0.13718681466309615,25
2018/2019,MW67,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-0.11146939803820478,26
2018/2019,MW68,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-0.1006663101721147,27
2018/2019,MW69,HHS Region 4,3 wk ahead,Bin,Delphi-Stat,-0.06271334636309076,28
2018/2019,MW47,HHS Region 5,3 wk ahead,Bin,Delphi-Stat,-0.8669585326928397,6
2018/2019,MW48,HHS Region 5,3 wk ahead,Bin,Delphi-Stat,-0.696621539396714,7
2018/2019,MW49,HHS Region 5,3 wk ahead,Bin,Delphi-Stat,-1.4476569062987434,8
2018/2019,MW50,HHS Region 5,3 wk ahead,Bin,Delphi-Stat,-0.777432060575463,9
2018/2019,MW51,HHS Region 5,3 wk ahead,Bin,Delphi-Stat,-0.6202570583663596,10
2018/2019,MW52,HHS Region 5,3 wk ahead,Bin,Delphi-Stat,-0.96964308883072,11
2018/2019,MW53,HHS Region 5,3 wk ahead,Bin,Delphi-Stat,-0.6325907321369028,12
2018/2019,MW54,HHS Region 5,3 wk ahead,Bin,Delphi-Stat,-1.140879531532878,13
2018/2019,MW55,HHS Region 5,3 wk ahead,Bin,Delphi-Stat,-0.5352038462424255,14
2018/2019,MW56,HHS Region 5,3 wk ahead,Bin,Delphi-Stat,-0.5863519329255413,15
2018/2019,MW57,HHS Region 5,3 wk ahead,Bin,Delphi-Stat,-0.6251179262926263,16
2018/2019,MW58,HHS Region 5,3 wk ahead,Bin,Delphi-Stat,-1.032610764854583,17
2018/2019,MW59,HHS Region 5,3 wk ahead,Bin,Delphi-Stat,-1.5258659521161395,18
2018/2019,MW60,HHS Region 5,3 wk ahead,Bin,Delphi-Stat,-1.5884299345846422,19
2018/2019,MW61,HHS Region 5,3 wk ahead,Bin,Delphi-Stat,-1.0202195695647946,20
2018/2019,MW62,HHS Region 5,3 wk ahead,Bin,Delphi-Stat,-0.5449662157659502,21
2018/2019,MW63,HHS Region 5,3 wk ahead,Bin,Delphi-Stat,-0.5013070087558223,22
2018/2019,MW64,HHS Region 5,3 wk ahead,Bin,Delphi-Stat,-0.5258014310697215,23
2018/2019,MW65,HHS Region 5,3 wk ahead,Bin,Delphi-Stat,-0.23092584799231258,24
2018/2019,MW66,HHS Region 5,3 wk ahead,Bin,Delphi-Stat,-0.10576782886033194,25
2018/2019,MW67,HHS Region 5,3 wk ahead,Bin,Delphi-Stat,-0.07980920579394658,26
2018/2019,MW68,HHS Region 5,3 wk ahead,Bin,Delphi-Stat,-0.046704674052229264,27
2018/2019,MW69,HHS Region 5,3 wk ahead,Bin,Delphi-Stat,-0.046543064842845795,28
2018/2019,MW70,HHS Region 5,3 wk ahead,Bin,Delphi-Stat,-0.03904979640327987,29
2018/2019,MW47,HHS Region 6,3 wk ahead,Bin,Delphi-Stat,-1.2546680457956385,6
2018/2019,MW48,HHS Region 6,3 wk ahead,Bin,Delphi-Stat,-1.4782322236945395,7
2018/2019,MW49,HHS Region 6,3 wk ahead,Bin,Delphi-Stat,-1.943789071948719,8
2018/2019,MW50,HHS Region 6,3 wk ahead,Bin,Delphi-Stat,-1.308534462281199,9
2018/2019,MW51,HHS Region 6,3 wk ahead,Bin,Delphi-Stat,-1.3077705954082681,10
2018/2019,MW52,HHS Region 6,3 wk ahead,Bin,Delphi-Stat,-1.415797112603562,11
2018/2019,MW53,HHS Region 6,3 wk ahead,Bin,Delphi-Stat,-1.6906313767643855,12
2018/2019,MW54,HHS Region 6,3 wk ahead,Bin,Delphi-Stat,-3.245076387139206,13
2018/2019,MW55,HHS Region 6,3 wk ahead,Bin,Delphi-Stat,-3.785800407523905,14
2018/2019,MW56,HHS Region 6,3 wk ahead,Bin,Delphi-Stat,-3.6856550936177856,15
2018/2019,MW57,HHS Region 6,3 wk ahead,Bin,Delphi-Stat,-2.993157605430367,16
2018/2019,MW58,HHS Region 6,3 wk ahead,Bin,Delphi-Stat,-2.4551983409441793,17
2018/2019,MW59,HHS Region 6,3 wk ahead,Bin,Delphi-Stat,-1.6971543610298208,18
2018/2019,MW60,HHS Region 6,3 wk ahead,Bin,Delphi-Stat,-1.4644945823160562,19
2018/2019,MW61,HHS Region 6,3 wk ahead,Bin,Delphi-Stat,-1.1942490933252756,20
2018/2019,MW62,HHS Region 6,3 wk ahead,Bin,Delphi-Stat,-0.9795937970996512,21
2018/2019,MW63,HHS Region 6,3 wk ahead,Bin,Delphi-Stat,-1.1096501768113556,22
2018/2019,MW64,HHS Region 6,3 wk ahead,Bin,Delphi-Stat,-0.6716430602241912,23
2018/2019,MW65,HHS Region 6,3 wk ahead,Bin,Delphi-Stat,-0.6112233199877771,24
2018/2019,MW66,HHS Region 6,3 wk ahead,Bin,Delphi-Stat,-0.3823334386520546,25
2018/2019,MW67,HHS Region 6,3 wk ahead,Bin,Delphi-Stat,-0.3338871974324122,26
2018/2019,MW68,HHS Region 6,3 wk ahead,Bin,Delphi-Stat,-0.24266157519232862,27
2018/2019,MW69,HHS Region 6,3 wk ahead,Bin,Delphi-Stat,-0.27911050887926003,28
2018/2019,MW46,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-0.6438571931907645,5
2018/2019,MW47,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-1.0116593045352786,6
2018/2019,MW48,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-1.2652502849665315,7
2018/2019,MW49,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-2.267445149770514,8
2018/2019,MW50,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-1.3900558450851457,9
2018/2019,MW51,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-1.0799193813976729,10
2018/2019,MW52,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-0.8310921474123443,11
2018/2019,MW53,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-1.1730017966783728,12
2018/2019,MW54,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-1.510708818891133,13
2018/2019,MW55,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-1.2753236535456656,14
2018/2019,MW56,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-1.8131559758761768,15
2018/2019,MW57,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-2.4695633391870158,16
2018/2019,MW58,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-3.3952326027036603,17
2018/2019,MW59,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-2.207747174106776,18
2018/2019,MW60,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-3.31573998118678,19
2018/2019,MW61,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-3.355741063840523,20
2018/2019,MW62,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-1.1798214445887358,21
2018/2019,MW63,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-2.3005892574561946,22
2018/2019,MW64,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-1.2509439593881901,23
2018/2019,MW65,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-1.7006254107871885,24
2018/2019,MW66,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-0.6338662028747885,25
2018/2019,MW67,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-0.2578246365153415,26
2018/2019,MW68,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-0.0724899079775804,27
2018/2019,MW69,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-0.10082020473869907,28
2018/2019,MW70,HHS Region 7,3 wk ahead,Bin,Delphi-Stat,-0.09811608799062513,29
2018/2019,MW42,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-0.7466784204729491,1
2018/2019,MW43,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-1.395791940862004,2
2018/2019,MW44,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-1.265530683803488,3
2018/2019,MW45,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-1.275010771205616,4
2018/2019,MW46,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-1.1582165675840663,5
2018/2019,MW47,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-0.9576763738357569,6
2018/2019,MW48,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-0.8487392097746466,7
2018/2019,MW49,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-2.846625974079697,8
2018/2019,MW50,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-1.317187761223391,9
2018/2019,MW51,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-1.178758811708812,10
2018/2019,MW52,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-1.2347127615427675,11
2018/2019,MW53,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-1.2621475063842358,12
2018/2019,MW54,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-2.858350348805492,13
2018/2019,MW55,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-4.3522900431373355,14
2018/2019,MW56,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-5.038728153777835,15
2018/2019,MW57,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-4.305987923912615,16
2018/2019,MW58,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-3.626654880412216,17
2018/2019,MW59,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-2.9413799952609847,18
2018/2019,MW60,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-1.6045154390170657,19
2018/2019,MW61,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-0.7393671177634924,20
2018/2019,MW62,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-1.6523239844729967,21
2018/2019,MW63,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-1.2845791437101084,22
2018/2019,MW64,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-0.678381898253985,23
2018/2019,MW65,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-0.924755140740018,24
2018/2019,MW66,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-0.22927601634862338,25
2018/2019,MW67,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-0.9103557384322718,26
2018/2019,MW68,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-0.6233284528597682,27
2018/2019,MW69,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-1.0876605323123696,28
2018/2019,MW70,HHS Region 8,3 wk ahead,Bin,Delphi-Stat,-0.6034537639949253,29
2018/2019,MW44,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-0.3265788484702831,3
2018/2019,MW45,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-0.4608394757454748,4
2018/2019,MW46,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-0.6860571297266653,5
2018/2019,MW47,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-0.7314498525071552,6
2018/2019,MW48,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-0.8008086015958064,7
2018/2019,MW49,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-1.2196441746864564,8
2018/2019,MW50,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-1.0073064452064275,9
2018/2019,MW51,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-0.9831715882964039,10
2018/2019,MW52,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-1.0103114543267806,11
2018/2019,MW53,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-0.9883898090214079,12
2018/2019,MW54,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-0.7986464019393765,13
2018/2019,MW55,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-0.7281138458238257,14
2018/2019,MW56,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-0.9786722724157038,15
2018/2019,MW57,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-0.7447823156708686,16
2018/2019,MW58,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-1.202886781142164,17
2018/2019,MW59,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-0.9562775328766814,18
2018/2019,MW60,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-0.544286615442435,19
2018/2019,MW61,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-0.8347955554149105,20
2018/2019,MW62,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-0.28908175175002454,21
2018/2019,MW63,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-0.4013701731562181,22
2018/2019,MW64,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-0.3455407214113673,23
2018/2019,MW65,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-0.4699971197912008,24
2018/2019,MW66,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-0.34726519236929265,25
2018/2019,MW67,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-0.516452809437678,26
2018/2019,MW68,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-0.45136853446664904,27
2018/2019,MW69,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-0.20372239643553214,28
2018/2019,MW70,HHS Region 9,3 wk ahead,Bin,Delphi-Stat,-0.20528977689090905,29
2018/2019,MW46,HHS Region 10,3 wk ahead,Bin,Delphi-Stat,-0.4656259939216271,5
2018/2019,MW47,HHS Region 10,3 wk ahead,Bin,Delphi-Stat,-0.5783846284012703,6
2018/2019,MW48,HHS Region 10,3 wk ahead,Bin,Delphi-Stat,-0.6388166922861357,7
2018/2019,MW49,HHS Region 10,3 wk ahead,Bin,Delphi-Stat,-1.0277283472282506,8
2018/2019,MW50,HHS Region 10,3 wk ahead,Bin,Delphi-Stat,-0.8703575128777832,9
2018/2019,MW51,HHS Region 10,3 wk ahead,Bin,Delphi-Stat,-0.9017900701442327,10
2018/2019,MW52,HHS Region 10,3 wk ahead,Bin,Delphi-Stat,-0.9083483557457586,11
2018/2019,MW53,HHS Region 10,3 wk ahead,Bin,Delphi-Stat,-0.7824300867664213,12
2018/2019,MW54,HHS Region 10,3 wk ahead,Bin,Delphi-Stat,-0.8858847098955202,13
2018/2019,MW55,HHS Region 10,3 wk ahead,Bin,Delphi-Stat,-1.410158193887679,14
2018/2019,MW56,HHS Region 10,3 wk ahead,Bin,Delphi-Stat,-2.0932981934689416,15
2018/2019,MW57,HHS Region 10,3 wk ahead,Bin,Delphi-Stat,-1.6807864046169738,16
2018/2019,MW58,HHS Region 10,3 wk ahead,Bin,Delphi-Stat,-1.7421132307783618,17
2018/2019,MW59,HHS Region 10,3 wk ahead,Bin,Delphi-Stat,-1.469081309632182,18
2018/2019,MW60,HHS Region 10,3 wk ahead,Bin,Delphi-Stat,-2.6577460029118427,19
2018/2019,MW61,HHS Region 10,3 wk ahead,Bin,Delphi-Stat,-2.282815887546662,20
2018/2019,MW62,HHS Region 10,3 wk ahead,Bin,Delphi-Stat,-0.7570338725318807,21
2018/2019,MW63,HHS Region 10,3 wk ahead,Bin,Delphi-Stat,-1.3677483052956867,22
2018/2019,MW64,HHS Region 10,3 wk ahead,Bin,Delphi-Stat,-2.2868558398792374,23
2018/2019,MW65,HHS Region 10,3 wk ahead,Bin,Delphi-Stat,-1.027687392209814,24
2018/2019,MW66,HHS Region 10,3 wk ahead,Bin,Delphi-Stat,-0.5996963560862301,25
2018/2019,MW67,HHS Region 10,3 wk ahead,Bin,Delphi-Stat,-0.22147420465504733,26
2018/2019,MW68,HHS Region 10,3 wk ahead,Bin,Delphi-Stat,-0.15262677073247236,27
2018/2019,MW69,HHS Region 10,3 wk ahead,Bin,Delphi-Stat,-0.13845658859296073,28
2018/2019,MW45,US National,4 wk ahead,Bin,Delphi-Stat,-0.5817744577805796,4
2018/2019,MW46,US National,4 wk ahead,Bin,Delphi-Stat,-0.7886060782332899,5
2018/2019,MW47,US National,4 wk ahead,Bin,Delphi-Stat,-1.2715132664004445,6
2018/2019,MW48,US National,4 wk ahead,Bin,Delphi-Stat,-1.8433827620388843,7
2018/2019,MW49,US National,4 wk ahead,Bin,Delphi-Stat,-1.1079778764156145,8
2018/2019,MW50,US National,4 wk ahead,Bin,Delphi-Stat,-0.837035514387718,9
2018/2019,MW51,US National,4 wk ahead,Bin,Delphi-Stat,-0.8364774819936824,10
2018/2019,MW52,US National,4 wk ahead,Bin,Delphi-Stat,-0.9605017682530627,11
2018/2019,MW53,US National,4 wk ahead,Bin,Delphi-Stat,-1.463764888579773,12
2018/2019,MW54,US National,4 wk ahead,Bin,Delphi-Stat,-2.540976713820308,13
2018/2019,MW55,US National,4 wk ahead,Bin,Delphi-Stat,-2.6489320403125314,14
2018/2019,MW56,US National,4 wk ahead,Bin,Delphi-Stat,-2.2098540129841373,15
2018/2019,MW57,US National,4 wk ahead,Bin,Delphi-Stat,-1.8670086125942438,16
2018/2019,MW58,US National,4 wk ahead,Bin,Delphi-Stat,-1.996706661662142,17
2018/2019,MW59,US National,4 wk ahead,Bin,Delphi-Stat,-1.6412830970989483,18
2018/2019,MW60,US National,4 wk ahead,Bin,Delphi-Stat,-1.017344727403268,19
2018/2019,MW61,US National,4 wk ahead,Bin,Delphi-Stat,-0.4922125572693542,20
2018/2019,MW62,US National,4 wk ahead,Bin,Delphi-Stat,-0.3970543051771702,21
2018/2019,MW63,US National,4 wk ahead,Bin,Delphi-Stat,-0.908019720255285,22
2018/2019,MW64,US National,4 wk ahead,Bin,Delphi-Stat,-0.43501165539356607,23
2018/2019,MW65,US National,4 wk ahead,Bin,Delphi-Stat,-0.1878679813385651,24
2018/2019,MW66,US National,4 wk ahead,Bin,Delphi-Stat,-0.10217079510132569,25
2018/2019,MW67,US National,4 wk ahead,Bin,Delphi-Stat,-0.04834828970078445,26
2018/2019,MW68,US National,4 wk ahead,Bin,Delphi-Stat,-0.05524987016083163,27
2018/2019,MW69,US National,4 wk ahead,Bin,Delphi-Stat,-0.055775772864879815,28
2018/2019,MW70,US National,4 wk ahead,Bin,Delphi-Stat,-0.07665909134138452,29
2018/2019,MW45,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-0.7489382214406809,4
2018/2019,MW46,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-0.8530613404807035,5
2018/2019,MW47,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-0.9629942536393387,6
2018/2019,MW48,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-1.5230545320194746,7
2018/2019,MW49,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-0.8662352822690516,8
2018/2019,MW50,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-1.3413961726533041,9
2018/2019,MW51,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-1.4295031122285622,10
2018/2019,MW52,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-1.4334653503631556,11
2018/2019,MW53,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-1.7378811789317408,12
2018/2019,MW54,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-1.8608524924447916,13
2018/2019,MW55,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-2.0536407319388865,14
2018/2019,MW56,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-1.635511162187855,15
2018/2019,MW57,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-1.1786022426823375,16
2018/2019,MW58,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-1.2810172085721576,17
2018/2019,MW59,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-1.1477562991239498,18
2018/2019,MW60,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-1.0072656473387762,19
2018/2019,MW61,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-1.0335671450246084,20
2018/2019,MW62,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-0.7538705376422254,21
2018/2019,MW63,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-0.49113994978717235,22
2018/2019,MW64,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-0.40078724244660485,23
2018/2019,MW65,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-0.5348866470085566,24
2018/2019,MW66,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-0.5870799739277212,25
2018/2019,MW67,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-0.16963293013204012,26
2018/2019,MW68,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-0.11598503055803126,27
2018/2019,MW69,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-0.09441587057875825,28
2018/2019,MW70,HHS Region 1,4 wk ahead,Bin,Delphi-Stat,-0.08518812747587141,29
2018/2019,MW45,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-0.7808207992134073,4
2018/2019,MW46,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-1.173893648314718,5
2018/2019,MW47,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-1.5393758420678374,6
2018/2019,MW48,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-1.6018715240673014,7
2018/2019,MW49,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-1.332082197930354,8
2018/2019,MW50,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-1.4585591899812864,9
2018/2019,MW51,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-1.4177423544342782,10
2018/2019,MW52,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-1.456061761351251,11
2018/2019,MW53,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-1.3772481488654849,12
2018/2019,MW54,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-1.663700478050606,13
2018/2019,MW55,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-1.4943759254773943,14
2018/2019,MW56,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-1.5479732464691396,15
2018/2019,MW57,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-1.1626115628951268,16
2018/2019,MW58,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-1.2038220693237975,17
2018/2019,MW59,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-1.2066204685309598,18
2018/2019,MW60,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-1.194177103056995,19
2018/2019,MW61,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-1.358270278994907,20
2018/2019,MW62,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-1.2678481831522264,21
2018/2019,MW63,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-1.0046828232816742,22
2018/2019,MW64,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-0.7551073491995979,23
2018/2019,MW65,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-0.4982814177087656,24
2018/2019,MW66,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-0.5787665997426223,25
2018/2019,MW67,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-0.4874387996187832,26
2018/2019,MW68,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-0.6792264110168958,27
2018/2019,MW69,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-0.6369160458071146,28
2018/2019,MW70,HHS Region 2,4 wk ahead,Bin,Delphi-Stat,-0.5795524278264506,29
2018/2019,MW46,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-0.6345010006921079,5
2018/2019,MW47,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-0.9132430106445837,6
2018/2019,MW48,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-0.909453224510031,7
2018/2019,MW49,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-0.9463241677345366,8
2018/2019,MW50,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-0.8981208454421046,9
2018/2019,MW51,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-1.0583644975215225,10
2018/2019,MW52,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-1.119509201692497,11
2018/2019,MW53,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-1.1383998140557832,12
2018/2019,MW54,HHS Region 3,4 wk ahead,Bin,Delphi-Stat,-2.0388375226249353,13
